femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,incidentId,region,designatedIncidentTypes,lastRefresh,hash,id
FM-5020-WA,5020,WA,FM,2012-09-20T00:00:00.000Z,2012,Fire,TABLE MOUNTAIN FIRE ,False,False,True,False,2012-09-19T00:00:00.000Z,2012-10-05T00:00:00.000Z,2015-01-13T00:00:00.000Z,False,53,037,99037,Kittitas (County),12095,,2012092001,10,,2024-08-27T18:22:14.800Z,ba2466488c08edbce7fa517054a5ffdb3764dffb,73e9176e-38b7-4a52-9cd0-de850404aef6
FM-5019-ID,5019,ID,FM,2012-09-18T00:00:00.000Z,2012,Fire,KARNEY FIRE,False,False,True,False,2012-09-18T00:00:00.000Z,2012-09-27T00:00:00.000Z,2015-06-15T00:00:00.000Z,False,16,015,99015,Boise (County),12096,,2012091802,10,,2024-08-27T18:22:14.800Z,8fa5711f1c2de96963c2e42384755817c2e56de9,f6dd4157-0c74-4da7-badd-5a6f8e6d9f8e
FM-5018-WA,5018,WA,FM,2012-09-13T00:00:00.000Z,2012,Fire,PEAVINE FIRE,False,False,True,False,2012-09-12T00:00:00.000Z,2012-10-09T00:00:00.000Z,2015-01-13T00:00:00.000Z,False,53,007,99007,Chelan (County),12093,,2012091302,10,,2024-08-27T18:22:14.800Z,37ae14ca431f27aa7b7e74652a4484f4a704d0d6,2cd0c93a-901a-4ff8-bd01-293e1d111790
FM-5017-WA,5017,WA,FM,2012-09-12T00:00:00.000Z,2012,Fire,POISON FIRE,False,False,True,False,2012-09-12T00:00:00.000Z,2012-09-30T00:00:00.000Z,2015-01-13T00:00:00.000Z,False,53,007,99007,Chelan (County),12092,,2012091301,10,,2024-08-27T18:22:14.800Z,c7b942993bf61a0897d4b19c1590ab46befb8d97,1f93ef4d-1fc0-4eba-9348-ac0e79e7591e
FM-5016-MT,5016,MT,FM,2012-09-11T00:00:00.000Z,2012,Fire,SAWTOOTH FIRE,False,False,True,False,2012-09-10T00:00:00.000Z,2012-09-16T00:00:00.000Z,2014-12-18T00:00:00.000Z,False,30,081,99081,Ravalli (County),12090,,2012091102,8,,2024-08-27T18:22:14.800Z,90d3012d9d4c18308e8c0319900c16f518c5ac28,3c7fb44c-97e8-4fc3-8fe7-2d4c1bb7601f
FM-5015-WA,5015,WA,FM,2012-09-10T00:00:00.000Z,2012,Fire,BYRD CANYON FIRE,False,False,True,False,2012-09-10T00:00:00.000Z,2012-09-18T00:00:00.000Z,2015-01-13T00:00:00.000Z,False,53,007,99007,Chelan (County),12088,,2012091101,10,,2024-08-27T18:22:14.800Z,a1aad77f47fc2b93e0071a37d88e71b457ce6556,e941f46a-4de7-44c5-852c-b49f518f313d
FM-5014-WY,5014,WY,FM,2012-09-09T00:00:00.000Z,2012,Fire,SHEEP HERDER HILL FIRE COMPLEX,False,False,True,False,2012-09-09T00:00:00.000Z,2012-09-16T00:00:00.000Z,2015-12-16T00:00:00.000Z,False,56,025,99025,Natrona (County),12085,,2012091001,8,,2024-08-27T18:22:14.800Z,cfda8c5e70598e9c8a55ef45c7464b4d236fb318,3a4b9368-70b9-4717-822f-0ade86530610
FM-5013-WA,5013,WA,FM,2012-09-09T00:00:00.000Z,2012,Fire,BARKER CANYON FIRE ,False,False,True,False,2012-09-09T00:00:00.000Z,2012-09-15T00:00:00.000Z,2014-12-04T00:00:00.000Z,False,53,017,99017,Douglas (County),12086,,2012091002,10,,2024-08-27T18:22:14.800Z,e3408ea96deeb6f7d316975afe209ad70766ec1d,74e79f5f-c872-4665-b2d5-db17cbd0c790
FM-5013-WA,5013,WA,FM,2012-09-09T00:00:00.000Z,2012,Fire,BARKER CANYON FIRE ,False,False,True,False,2012-09-09T00:00:00.000Z,2012-09-15T00:00:00.000Z,2014-12-04T00:00:00.000Z,False,53,025,99025,Grant (County),12086,,2012091002,10,,2024-08-27T18:22:14.800Z,8f9a320e9af572b717e63c3c1ee9f53aeccf231c,44d67a18-83c5-4216-b2cc-892f7e6ebd92
FM-5012-WA,5012,WA,FM,2012-09-09T00:00:00.000Z,2012,Fire,1ST CANYON FIRE,False,False,True,False,2012-09-09T00:00:00.000Z,2012-09-18T00:00:00.000Z,2014-12-04T00:00:00.000Z,False,53,007,99007,Chelan (County),12087,,2012091003,10,,2024-08-27T18:22:14.800Z,d4c8e41ceea3c1d13a00414fa1b79d4bbdf4f94b,50dd03cf-3bbc-4cd3-8fd5-99b297d732f0
FM-5011-WA,5011,WA,FM,2012-09-06T00:00:00.000Z,2012,Fire,HIGHWAY 141 FIRE COMPLEX,False,False,True,False,2012-09-05T00:00:00.000Z,2012-09-11T00:00:00.000Z,2014-12-02T00:00:00.000Z,False,53,039,99039,Klickitat (County),12083,,2012090601,10,,2024-08-27T18:22:14.800Z,9f66696ecf0dd355c21eddea9289639f761d26f2,ca45f8c3-c1e9-4f1b-a611-36142aff1342
FM-5010-SD,5010,SD,FM,2012-09-01T00:00:00.000Z,2012,Fire,WELLNITZ FIRE,False,False,True,False,2012-08-31T00:00:00.000Z,2012-09-02T00:00:00.000Z,2014-09-09T00:00:00.000Z,False,46,113,99113,Oglala Lakota (County),12082,,2012090101,8,,2024-08-27T18:22:14.800Z,9ece56cdcf352640a4025eee9a749efe7f7fd6e6,1bd31f24-d60e-40c1-86e2-a01bd26baa6b
FM-5009-NE,5009,NE,FM,2012-08-30T00:00:00.000Z,2012,Fire,REGION 23 FIRE COMPLEX,False,False,True,False,2012-08-30T00:00:00.000Z,2012-09-10T00:00:00.000Z,2015-08-04T00:00:00.000Z,False,31,045,99045,Dawes (County),12081,,2012083001,7,,2024-08-27T18:22:14.800Z,9e70b49ebe3502eea7b28d2e6d65951cdb40b6bb,3f7e93d8-3df0-4d7f-bac1-9a8d0413a35a
FM-5009-NE,5009,NE,FM,2012-08-30T00:00:00.000Z,2012,Fire,REGION 23 FIRE COMPLEX,False,False,True,False,2012-08-30T00:00:00.000Z,2012-09-10T00:00:00.000Z,2015-08-04T00:00:00.000Z,False,31,161,99161,Sheridan (County),12081,,2012083001,7,,2024-08-27T18:22:14.800Z,17f4663926152c1d15af9bfcc82356508a4a4d68,8e37204e-10a7-4717-9ad3-d4874b751d8c
FM-5009-NE,5009,NE,FM,2012-08-30T00:00:00.000Z,2012,Fire,REGION 23 FIRE COMPLEX,False,False,True,False,2012-08-30T00:00:00.000Z,2012-09-10T00:00:00.000Z,2015-08-04T00:00:00.000Z,False,31,165,99165,Sioux (County),12081,,2012083001,7,,2024-08-27T18:22:14.800Z,8559ff0fc9f5eb810f88a4701b44270e8b75cfe0,4d61fc33-7fac-4456-a806-8180e5fe4b7c
FM-5008-MT,5008,MT,FM,2012-08-29T00:00:00.000Z,2012,Fire,NINETEEN MILE FIRE,False,False,True,False,2012-08-28T00:00:00.000Z,2012-09-04T00:00:00.000Z,2018-03-06T00:00:00.000Z,False,30,043,99043,Jefferson (County),12080,,2012082902,8,,2024-08-27T18:22:14.800Z,97ad95eb08088946d5ac75cdff4c3f67e198b357,2c0230f8-0543-4427-9284-3aae7d11bcf6
FM-5007-CA,5007,CA,FM,2012-08-19T00:00:00.000Z,2012,Fire,PONDEROSA FIRE,False,False,True,False,2012-08-18T00:00:00.000Z,2012-09-04T00:00:00.000Z,2013-12-17T00:00:00.000Z,False,06,089,99089,Shasta (County),12074,,2012081901,9,,2024-08-27T18:22:14.800Z,2f6d0c65bb27edc25eed3c1fa0817dcf3e507afa,88786841-55f9-414f-a9ab-e45468ff83b5
FM-5007-CA,5007,CA,FM,2012-08-19T00:00:00.000Z,2012,Fire,PONDEROSA FIRE,False,False,True,False,2012-08-18T00:00:00.000Z,2012-09-04T00:00:00.000Z,2013-12-17T00:00:00.000Z,False,06,103,99103,Tehama (County),12074,,2012081901,9,,2024-08-27T18:22:14.800Z,006dde25a7f0de2883d6895308c791638ca7a886,a827f0bf-e630-45e0-8853-d708957b7557
FM-5006-ID,5006,ID,FM,2012-08-15T00:00:00.000Z,2012,Fire,TRINITY RIDGE FIRE,False,False,True,False,2012-08-15T00:00:00.000Z,2012-09-05T00:00:00.000Z,2015-01-28T00:00:00.000Z,False,16,039,99039,Elmore (County),12073,,2012081601,10,,2024-08-27T18:22:14.800Z,51d2ab679ba477c170a250ba36de0c4e0e1249b3,168b5c04-044d-46ef-9d92-28d609eab613
FM-5005-WA,5005,WA,FM,2012-08-14T00:00:00.000Z,2012,Fire,TAYLOR BRIDGE FIRE,False,False,True,False,2012-08-13T00:00:00.000Z,2012-08-28T00:00:00.000Z,2014-12-02T00:00:00.000Z,False,53,037,99037,Kittitas (County),12071,,2012081401,10,,2024-08-27T18:22:14.800Z,52987d0c3ce50bf7c00f6c14d57652018f35220c,da6ce1a5-6feb-42f1-b4ed-aa1d21d0a3ff
FM-5004-CA,5004,CA,FM,2012-08-13T00:00:00.000Z,2012,Fire,WYE FIRE,False,False,True,False,2012-08-12T00:00:00.000Z,2012-08-18T00:00:00.000Z,2013-12-17T00:00:00.000Z,False,06,033,99033,Lake (County),12072,,2012081302,9,,2024-08-27T18:22:14.800Z,b666d569603f0d66d6b88fbb2ccff70557bc860e,e314ede1-8408-4654-a232-a1aebcf1572e
FM-5003-OK,5003,OK,FM,2012-08-04T00:00:00.000Z,2012,Fire,DRUMRIGHT FIRE,False,False,True,False,2012-08-04T00:00:00.000Z,2012-08-10T00:00:00.000Z,2015-01-29T00:00:00.000Z,False,40,037,99037,Creek (County),12067,,2012080605,6,,2024-08-27T18:22:14.800Z,a88c1a4dfd0595e5f4e23a0acb75305b546db84d,a345ba81-4d93-4f72-bc46-52da30440e1e
FM-5003-OK,5003,OK,FM,2012-08-04T00:00:00.000Z,2012,Fire,DRUMRIGHT FIRE,False,False,True,False,2012-08-04T00:00:00.000Z,2012-08-10T00:00:00.000Z,2015-01-29T00:00:00.000Z,False,40,119,99119,Payne (County),12067,,2012080605,6,,2024-08-27T18:22:14.800Z,a4729f94f7209f6b1eccf101f75e7db4b89a33bd,045712f9-2c56-430b-8d37-9a157f3d0e0b
FM-5002-OK,5002,OK,FM,2012-08-04T00:00:00.000Z,2012,Fire,GLENCOE FIRE,False,False,True,False,2012-08-04T00:00:00.000Z,2012-08-10T00:00:00.000Z,2015-01-29T00:00:00.000Z,False,40,119,99119,Payne (County),12066,,2012080604,6,,2024-08-27T18:22:14.800Z,49347fe1b3f351151e44ed74d9051acfc14f9fa8,ce92e681-ac5e-49ca-8242-be4dcba68d0f
FM-5001-OK,5001,OK,FM,2012-08-03T00:00:00.000Z,2012,Fire,LUTHER FIRE,False,False,True,False,2012-08-03T00:00:00.000Z,2012-08-10T00:00:00.000Z,2015-04-28T00:00:00.000Z,False,40,109,99109,Oklahoma (County),12065,,2012080603,6,,2024-08-27T18:22:14.800Z,c29a862decf770e8c3bd312a5101f31b572e4230,eeed7a8d-cf5e-4be0-bf84-c007e0e3949c
FM-5000-OK,5000,OK,FM,2012-08-03T00:00:00.000Z,2012,Fire,FREEDOM FIRE,False,False,True,False,2012-08-03T00:00:00.000Z,2012-08-12T00:00:00.000Z,2015-03-25T00:00:00.000Z,False,40,037,99037,Creek (County),12064,,2012080602,6,,2024-08-27T18:22:14.800Z,6aeae84a149b1b431daeb51eb3abeca59450d332,50c11174-2dfd-4df2-831f-2d12e4282a7d
DR-4813-MT,4813,MT,DR,2024-08-23T00:00:00.000Z,2024,Straight-Line Winds,STRAIGHT-LINE WINDS,False,False,True,True,2024-07-24T00:00:00.000Z,2024-07-24T00:00:00.000Z,,False,30,063,99063,Missoula (County),24125,,2024081401,8,2,2024-08-27T18:22:14.800Z,1da97f8e28c4de8b18d30a394f98db633fd8092c,1b2e3ce5-1b48-4db7-b7c9-28adefe13a5f
DR-4813-MT,4813,MT,DR,2024-08-23T00:00:00.000Z,2024,Straight-Line Winds,STRAIGHT-LINE WINDS,False,False,True,True,2024-07-24T00:00:00.000Z,2024-07-24T00:00:00.000Z,,False,30,077,99077,Powell (County),24125,,2024081401,8,2,2024-08-27T18:22:14.800Z,4ecc917fe46ff3267cd38babe696f763b4e8e1cd,364563bd-afd6-465d-846e-069c2c8838a5
DR-388-AL,388,AL,DR,1973-05-29T00:00:00.000Z,1973,Flood,SEVERE STORMS & FLOODING,False,True,True,False,1973-05-29T00:00:00.000Z,1973-05-29T00:00:00.000Z,1978-01-16T00:00:00.000Z,False,01,071,99071,Jackson (County),73053,,73053,4,W,2024-08-27T18:22:14.800Z,79fe50055e9a27a55c87dd3370876452c07ac236,7b90ba92-1aa9-4033-bdf7-132340fed38c
DR-4861-WV,4861,WV,DR,2025-02-26T00:00:00.000Z,2025,Severe Storm,"SEVERE STORM, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2025-02-15T00:00:00.000Z,2025-02-18T00:00:00.000Z,,False,54,005,99005,Boone (County),25011,2025-04-28T00:00:00.000Z,2025021601,3,"2,M,W,F",2025-04-01T23:01:44.435Z,cab87cd5382ff5bf2e848f415a3c5c7c714b5fe6,706c71b3-2108-484f-91ff-aee16c544255
DR-4861-WV,4861,WV,DR,2025-02-26T00:00:00.000Z,2025,Severe Storm,"SEVERE STORM, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",True,False,True,True,2025-02-15T00:00:00.000Z,2025-02-18T00:00:00.000Z,,False,54,081,99081,Raleigh (County),25011,2025-04-28T00:00:00.000Z,2025021601,3,"2,M,W,F",2025-04-01T23:41:37.793Z,f5cc407b57dc061713b465a5068e5a57202eb8d2,e006ed70-8c85-43e3-8013-49fd843f123d
FM-5573-TX,5573,TX,FM,2025-03-20T00:00:00.000Z,2025,Fire,PAULINE ROAD FIRE,False,False,True,True,2025-03-19T00:00:00.000Z,2025-03-26T00:00:00.000Z,,False,48,407,99407,San Jacinto (County),25034,,2025032101,6,R,2025-04-03T11:41:31.277Z,1650ffd8d20059f659d94ddf8df0670af88268b5,4d38e114-de5d-4d14-a797-80c37ba5ddec
FM-5571-TX,5571,TX,FM,2025-03-18T00:00:00.000Z,2025,Fire,DOUBLE S FIRE,False,False,True,True,2025-03-18T00:00:00.000Z,2025-03-21T00:00:00.000Z,,False,48,233,99233,Hutchinson (County),25032,,2025031901,6,R,2025-04-03T11:41:31.277Z,95ce64a335721e1dc87e8119f0231eebc9c09481,f9221580-c19e-4644-b781-85ad308d0613
FM-5570-TX,5570,TX,FM,2025-03-15T00:00:00.000Z,2025,Fire,CRABAPPLE FIRE,False,False,True,True,2025-03-15T00:00:00.000Z,2025-03-21T00:00:00.000Z,,False,48,171,99171,Gillespie (County),25029,,2025031715,6,R,2025-04-03T11:41:31.277Z,7dfbb4927ebb1bc6599d8a1c7ae89247c1288926,b8d4f758-ad28-48e7-bc0c-2546ab03946c
FM-5555-TX,5555,TX,FM,2025-03-14T00:00:00.000Z,2025,Fire,REST AREA FIRE,False,False,True,True,2025-03-14T00:00:00.000Z,2025-03-16T00:00:00.000Z,,False,48,179,99179,Gray (County),25015,,2025031701,6,R,2025-04-03T11:41:31.277Z,b4d1274954b0d384439b74c311b85aad695b0e16,2f763dc7-0c7f-43bb-b392-b55790d0d8bc
FM-5508-AZ,5508,AZ,FM,2024-07-13T00:00:00.000Z,2024,Fire,WATCH FIRE,False,False,True,True,2024-07-10T00:00:00.000Z,2024-07-15T00:00:00.000Z,,False,04,000,62980,San Carlos Indian Reservation,24084,,2024071201,9,R,2025-04-03T12:21:42.551Z,be259070839ea835d000bde3d9bb0f6accc10cf1,6ecaf5e8-1051-4098-b201-af089f09d3fe
FM-5505-AZ,5505,AZ,FM,2024-07-09T00:00:00.000Z,2024,Fire,SHAKE FIRE,False,False,True,True,2024-07-09T00:00:00.000Z,2024-07-10T00:00:00.000Z,,False,04,021,99021,Pinal (County),24082,,2024071001,9,R,2025-04-03T12:21:42.551Z,5498f0574d0c2845746d3199279045bc20029e20,44106af2-f513-413d-a83e-91f42e8e8101
FM-5496-AZ,5496,AZ,FM,2024-06-12T00:00:00.000Z,2024,Fire,ROSE FIRE,False,False,True,True,2024-06-12T00:00:00.000Z,2024-06-14T00:00:00.000Z,,False,04,013,99013,Maricopa (County),24065,,2024061301,9,R,2025-04-03T12:21:42.551Z,071e83e3a767b29835a7112be4efbabb94bf0ed8,471d9054-79a4-47e9-bc81-0ebbbd440721
FM-5493-AZ,5493,AZ,FM,2024-05-29T00:00:00.000Z,2024,Fire,SIMMONS FIRE,False,False,True,True,2024-05-28T00:00:00.000Z,2024-05-31T00:00:00.000Z,,False,04,021,99021,Pinal (County),24050,,2024052902,9,R,2025-04-03T12:21:42.551Z,31cae610e13cd7fe2324467e9f3cc6635269c00d,d8ae7672-6a73-41fe-a3bc-0b80f93a466d
DR-4802-OK,4802,OK,DR,2024-07-23T00:00:00.000Z,2024,Severe Storm,SEVERE STORMS,False,False,True,True,2024-03-14T00:00:00.000Z,2024-03-15T00:00:00.000Z,,True,40,000,13925,Chickasaw (OTSA),24061,,2024061203,6,W,2024-08-27T18:22:14.800Z,dc40445ee8d8dbd66445db42ca1b649a74bb6241,37165d30-299b-4235-82d2-5bf1c542c4fc
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,False,False,True,True,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,False,13,007,99007,Baker (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,c2674b49df1438f94106d92557836840d217a455,995b7195-0e19-4954-874a-c96b942a5e73
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,False,False,True,True,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,False,13,045,99045,Carroll (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,683c20eba1c07b2d5aace49e1bbc3ae7391cf644,5f8ea203-bfb9-4e67-a0b7-96c6538509e5
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,False,False,True,True,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,False,13,053,99053,Chattahoochee (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,10f7c1bb0932943923f59e8b26875f84b6f03c45,70f5b477-45c8-4e27-8da3-dc735ef7aab2
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,False,False,True,True,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,False,13,079,99079,Crawford (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,f1d85aae383784db2acd9295ecee8bd804369d01,081c9959-168a-4072-a316-8a930ac3e89f
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,False,False,True,True,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,False,13,083,99083,Dade (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,e42bff1c2f02a2b518235c39ed89e7b5ad22f916,f39e079a-b70d-47a9-a11a-5e0a59b4c8a1
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,False,False,True,True,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,False,13,087,99087,Decatur (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,07e861bb48bbc8e4c35cb0ebc2cd76edbdbc3ffa,0a74163e-c1db-4c55-b879-60a78b5b65a5
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,False,False,True,True,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,False,13,097,99097,Douglas (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,a58d9e9cb72b26cb5e3f212b9f96406e26199ec5,e77de6f2-f17c-49f6-89dc-f22fac6290ac
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,False,48,001,99001,Anderson (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,cae9d02191be57d59600c5f37b05792c26c074e5,7ec8d121-0ae7-47b8-8b6a-01885344fd78
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,False,48,005,99005,Angelina (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,b4a44b6995ec8b4f22ff9db23de0ffe711214407,00dd35c1-d8b3-4052-a9bf-550fc9a2c869
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,False,48,007,99007,Aransas (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,6bdf1fb5f4341d198a44fa754fe07fd21198caff,6a5d13ef-04a7-493b-a3be-bef864f092cd
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,False,48,041,99041,Brazos (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,a5695623da9abedd7f418c030c8a146554fa089c,110b9083-77fc-4786-a9e8-cdb8519eb422
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,False,48,051,99051,Burleson (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,7d03ec201f0a8cfdd511efc5882625a45d6a060d,6350c1f2-b172-42c6-90b5-471617f81d40
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,False,48,057,99057,Calhoun (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,dab50def828437d2ecc26147c219ed55ae351b06,73941516-8aca-438f-9c1f-9cec86c2d04d
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,False,48,061,99061,Cameron (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,e8a7164200561faac78a355f21c54431a4d09ea5,0296d1b2-3862-489d-a4b7-ff7e373863ca
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,False,48,063,99063,Camp (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,e7e9519f98a9545b35dfcf13e1f5c7acf0dcc113,6b3851e0-4079-4f72-af49-c7119fa0f20b
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,False,48,067,99067,Cass (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,29d5acda385ca4af8e672e6fd46d8b4de1df5ddf,86a77c46-458a-4230-9e92-6d276a5e8719
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,False,48,073,99073,Cherokee (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,119760fce3e442d2e7cb6074e7739bf5168226f1,701bcdd7-67a1-4a6b-b351-81f8e05783cf
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,False,48,089,99089,Colorado (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,a3266648166f16fd41c7c1da7cd5b31a1ccf0e92,a515be20-f1fc-48e1-ab34-b078775a271e
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,False,48,123,99123,DeWitt (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,24b391399a6bafcfb2ceac4d0fd37b19142a2b86,d8521880-deed-4001-b701-c9c74d537e1c
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,False,48,149,99149,Fayette (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,3cd51f7ad1c9f1878aedff807a4d4930c48f360b,12805e0d-4505-4b8f-9055-1fe8a6b136fa
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,False,48,161,99161,Freestone (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,6325f31accbfa04aef4adcb52ed8fc12dc8036ce,2b2d2c48-7565-4747-b349-ac237dae7eef
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,False,48,175,99175,Goliad (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,33db7123cdfbaec42a9e6cbe222b3b3dc1a49821,8d99bfaf-c579-4707-92a1-84cd588efe5a
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,False,48,183,99183,Gregg (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,f6f20df0aff3781bfcfc5ced1f870361c664175a,6d2815f5-00b7-4a08-92ef-6aab01ba626a
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,False,False,True,True,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,False,48,185,99185,Grimes (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,2971cf8216fd5dc33c3636baeb413958e1ffc5fa,c41af707-dcb3-4a18-836a-0707623e57e4
